provider,bench_name,extracted_name,unit,bench_key,instance,avg,std,min,max
azure,nench-benchmark,ioping: avg seek rate,us,8356254366024703100,A2-2 - eu,244.66251214771648,83.23698675261832,73.23333333333333,642.4000000000001
azure,nench-benchmark,ioping: avg seek rate,us,8356254366024703100,A4-1 - eu,238.4467455621302,80.91682645907312,64.86666666666667,778.6
azure,nench-benchmark,ioping: avg seek rate,us,8356254366024703100,B2MS-1 - eu,377.0720895522387,8.136632515044324,372.6000000000001,510.2666666666667
azure,nench-benchmark,ioping: avg seek rate,us,8356254366024703100,B2MS-2 - eu,376.4100477042341,4.412443362743683,373.06666666666666,423.86666666666673
azure,nench-benchmark,ioping: avg seek rate,us,8356254366024703100,B4MS-1 - eu,270.5894361170592,17.84601604664603,254.30000000000004,368.3
azure,sys-benchmark,fileio: fileop - fsync,fsyncs/s,8766350035083187848,A2-1 - eu,442.28190545808957,548.7444898581588,37.196666666666665,1699.97
azure,sys-benchmark,fileio: fileop - fsync,fsyncs/s,8766350035083187848,A2-2 - eu,476.6328279883381,544.0488352157653,61.44333333333333,1699.3166666666666
azure,sys-benchmark,fileio: fileop - fsync,fsyncs/s,8766350035083187848,A4-1 - eu,463.19386094674553,522.2854203179921,54.47,1700.3266666666668
azure,sys-benchmark,fileio: fileop - fsync,fsyncs/s,8766350035083187848,B2MS-1 - eu,1639.4796567164174,81.68662233087808,1085.8933333333334,1702.7533333333333
azure,sys-benchmark,fileio: fileop - fsync,fsyncs/s,8766350035083187848,B2MS-2 - eu,1641.959490161001,76.26230663300392,1081.5433333333333,1703.62
azure,sys-benchmark,fileio: fileop - fsync,fsyncs/s,8766350035083187848,B4MS-1 - eu,1642.2108351177744,81.00140061513696,1136.6233333333334,1703.2633333333333
azure,nench-benchmark,net speed - Cachefly CDN,MiB/s,8807230157385853463,A2-1 - eu,141.3598389458273,32.173055136480485,3.2466666666666666,231.54333333333332
azure,nench-benchmark,net speed - Cachefly CDN,MiB/s,8807230157385853463,A2-2 - eu,141.57515549076763,30.3984366022169,1.075,231.35333333333332
azure,nench-benchmark,net speed - Cachefly CDN,MiB/s,8807230157385853463,A4-1 - eu,142.29061637080864,32.230897268980236,2.7100000000000004,228.91666666666666
azure,nench-benchmark,net speed - Cachefly CDN,MiB/s,8807230157385853463,B2MS-1 - eu,106.59438805970154,38.063604540599435,5.073333333333333,238.66
azure,nench-benchmark,net speed - Cachefly CDN,MiB/s,8807230157385853463,B2MS-2 - eu,105.76563506261184,38.76432703526541,0.135,234.58333333333334
azure,nench-benchmark,net speed - Cachefly CDN,MiB/s,8807230157385853463,B4MS-1 - eu,102.47027123483218,37.20571549886197,3.046666666666667,221.2
azure,download,speed,MB/s,8895837632867659620,A2-1 - eu,174.9251112737921,48.44223218225928,1.4599999999999997,251.58399999999997
azure,download,speed,MB/s,8895837632867659620,A2-2 - eu,174.47122707423583,47.425379031646116,9.994,253.43400000000003
azure,download,speed,MB/s,8895837632867659620,A4-1 - eu,176.4224142011837,49.802952536066265,0.582,262.464
azure,download,speed,MB/s,8895837632867659620,B2MS-1 - eu,192.47491641791058,46.70608689716593,8.774000000000001,248.446
azure,download,speed,MB/s,8895837632867659620,B2MS-2 - eu,192.6291180679788,46.609649033916654,15.034,253.24399999999997
azure,download,speed,MB/s,8895837632867659620,B4MS-1 - eu,193.21701498929352,45.98405248479813,13.62,253.93
